Miasto,Miejscowość,Ulica,NR_DOMU
Warszawa,Śródmieście,ul. Mostowa,27/29
Warszawa,Śródmieście,ul. Mostowa,30
Warszawa,Śródmieście,ul. Muranowska,2
Warszawa,Śródmieście,ul. Myśliwiecka,6A
Warszawa,Śródmieście,ul. Myśliwiecka,6B
Warszawa,Śródmieście,ul. Myśliwiecka,8
Warszawa,Śródmieście,ul. Myśliwiecka,8
Warszawa,Śródmieście,ul. Myśliwiecka,10
Warszawa,Śródmieście,ul. Myśliwiecka,11
Warszawa,Śródmieście,ul. Myśliwiecka,12
Warszawa,Śródmieście,ul. Myśliwiecka,16
Warszawa,Śródmieście,ul. Myśliwiecka,18
Warszawa,Śródmieście,ul. Nalewki,2
Warszawa,Śródmieście,ul. Nalewki,5
Warszawa,Śródmieście,ul. Nalewki,6
Warszawa,Śródmieście,ul. Nalewki,8
Warszawa,Śródmieście,ul. Natolińska,2
Warszawa,Śródmieście,ul. Natolińska,3
Warszawa,Śródmieście,ul. Niecała,6
Warszawa,Śródmieście,ul. Niecała,7
Warszawa,Śródmieście,ul. Niecała,8
Warszawa,Śródmieście,ul. Niecała,9
Warszawa,Śródmieście,ul. Niecała,10
Warszawa,Śródmieście,ul. Niecała,12
Warszawa,Śródmieście,ul. Niecała,14
Warszawa,Śródmieście,ul. Niska,3
Warszawa,Śródmieście,ul. Niska,3A
Warszawa,Śródmieście,ul. Niska,5
Warszawa,Śródmieście,ul. Niska,8
Warszawa,Śródmieście,ul. Niska,10
Warszawa,Śródmieście,ul. Niska,11
Warszawa,Śródmieście,ul. Niska,12
Warszawa,Śródmieście,ul. Stanisława Noakowskiego,4
Warszawa,Śródmieście,ul. Stanisława Noakowskiego,8
Warszawa,Śródmieście,ul. Stanisława Noakowskiego,10
Warszawa,Śródmieście,ul. Stanisława Noakowskiego,12
Warszawa,Śródmieście,ul. Stanisława Noakowskiego,14
Warszawa,Śródmieście,ul. Stanisława Noakowskiego,16
Warszawa,Śródmieście,ul. Stanisława Noakowskiego,20
Warszawa,Śródmieście,ul. Stanisława Noakowskiego,24
Warszawa,Śródmieście,ul. Stanisława Noakowskiego,26
Warszawa,Śródmieście,ul. Nowiniarska,1
Warszawa,Śródmieście,ul. Nowiniarska,8
Warszawa,Śródmieście,ul. Nowiniarska,12
Warszawa,Śródmieście,ul. Nowogrodzka,4
Warszawa,Śródmieście,ul. Nowogrodzka,6
Warszawa,Śródmieście,ul. Nowogrodzka,6A
Warszawa,Śródmieście,ul. Nowogrodzka,7
Warszawa,Śródmieście,ul. Nowogrodzka,07-IX
Warszawa,Śródmieście,ul. Nowogrodzka,8
Warszawa,Śródmieście,ul. Nowogrodzka,10
Warszawa,Śródmieście,ul. Nowogrodzka,12
Warszawa,Śródmieście,ul. Nowogrodzka,15
Warszawa,Śródmieście,ul. Nowogrodzka,16
Warszawa,Śródmieście,ul. Nowogrodzka,17
Warszawa,Śródmieście,ul. Nowogrodzka,18
Warszawa,Śródmieście,ul. Nowogrodzka,18A
Warszawa,Śródmieście,ul. Nowogrodzka,19
Warszawa,Śródmieście,ul. Nowogrodzka,20
Warszawa,Śródmieście,ul. Nowogrodzka,23
Warszawa,Śródmieście,ul. Nowogrodzka,25
Warszawa,Śródmieście,ul. Nowogrodzka,38
Warszawa,Śródmieście,ul. Nowogrodzka,40
Warszawa,Śródmieście,ul. Nowogrodzka,42
Warszawa,Śródmieście,ul. Nowogrodzka,44
Warszawa,Śródmieście,ul. Nowogrodzka,46
Warszawa,Śródmieście,ul. Nowogrodzka,48
Warszawa,Śródmieście,ul. Nowogrodzka,49
Warszawa,Śródmieście,ul. Nowogrodzka,49
Warszawa,Śródmieście,ul. Nowogrodzka,51
Warszawa,Śródmieście,ul. Nowogrodzka,56
Warszawa,Śródmieście,ul. Nowolipie,1
Warszawa,Śródmieście,ul. Nowolipie,2B
Warszawa,Śródmieście,ul. Nowolipie,3
Warszawa,Śródmieście,ul. Nowolipie,5
Warszawa,Śródmieście,ul. Nowolipie,7
Warszawa,Śródmieście,ul. Nowolipie,09-XI
Warszawa,Śródmieście,ul. Nowolipie,10
Warszawa,Śródmieście,ul. Nowolipie,12
Warszawa,Śródmieście,ul. Nowolipie,12A
Warszawa,Śródmieście,ul. Nowolipie,13/15
Warszawa,Śródmieście,ul. Nowolipie,14
Warszawa,Śródmieście,ul. Nowolipie,14A
Warszawa,Śródmieście,ul. Nowolipie,17
Warszawa,Śródmieście,ul. Nowolipie,17A
Warszawa,Śródmieście,ul. Nowolipie,17B
Warszawa,Śródmieście,ul. Nowolipki,2
Warszawa,Śródmieście,ul. Nowolipki,2A
Warszawa,Śródmieście,ul. Nowolipki,4
Warszawa,Śródmieście,ul. Nowolipki,6
Warszawa,Śródmieście,ul. Nowolipki,6A
Warszawa,Śródmieście,ul. Nowolipki,8
Warszawa,Śródmieście,ul. Nowolipki,9
Warszawa,Śródmieście,ul. Nowolipki,9A
Warszawa,Śródmieście,ul. Nowolipki,9B
Warszawa,Śródmieście,ul. Nowolipki,10
Warszawa,Śródmieście,ul. Nowolipki,11
Warszawa,Śródmieście,ul. Nowolipki,11A
Warszawa,Śródmieście,ul. Nowolipki,12
Warszawa,Śródmieście,ul. Nowolipki,12A
Warszawa,Śródmieście,ul. Nowolipki,13
Warszawa,Śródmieście,ul. Nowolipki,15
Warszawa,Śródmieście,ul. Nowolipki,17
Warszawa,Śródmieście,ul. Nowolipki,17A
Warszawa,Śródmieście,ul. Nowolipki,17B
Warszawa,Śródmieście,ul. Nowomiejska,01-III
Warszawa,Śródmieście,ul. Nowomiejska,5
Warszawa,Śródmieście,ul. Nowomiejska,7
Warszawa,Śródmieście,ul. Nowomiejska,9
Warszawa,Śródmieście,ul. Nowomiejska,XI-13
Warszawa,Śródmieście,ul. Nowomiejska,15/17
Warszawa,Śródmieście,ul. Nowosielecka,12
Warszawa,Śródmieście,ul. Nowosielecka,14
Warszawa,Śródmieście,ul. Nowosielecka,14A
Warszawa,Śródmieście,ul. Nowosielecka,16
Warszawa,Śródmieście,ul. Nowosielecka,18
Warszawa,Śródmieście,ul. Nowosielecka,20
Warszawa,Śródmieście,ul. Nowosielecka,22
Warszawa,Śródmieście,ul. Nowowiejska,01-III
Warszawa,Śródmieście,ul. Nowowiejska,4
Warszawa,Śródmieście,ul. Nowowiejska,5
Warszawa,Śródmieście,ul. Nowowiejska,6
Warszawa,Śródmieście,ul. Nowowiejska,10
Warszawa,Śródmieście,ul. Nowowiejska,10A
Warszawa,Śródmieście,ul. Nowowiejska,XII-18
Warszawa,Śródmieście,ul. Nowowiejska,22
Warszawa,Śródmieście,ul. Nowowiejska,27
Warszawa,Śródmieście,ul. Nowowiejska,27
Warszawa,Śródmieście,ul. Nowowiejska,27
Warszawa,Śródmieście,ul. Nowowiejska,27
Warszawa,Śródmieście,ul. Nowy Świat,1
Warszawa,Śródmieście,ul. Nowy Świat,3
Warszawa,Śródmieście,ul. Nowy Świat,5
Warszawa,Śródmieście,ul. Nowy Świat,7
Warszawa,Śródmieście,ul. Nowy Świat,XI-13
Warszawa,Śródmieście,ul. Nowy Świat,18/20
Warszawa,Śródmieście,ul. Nowy Świat,19
Warszawa,Śródmieście,ul. Nowy Świat,21
Warszawa,Śródmieście,ul. Nowy Świat,21A
Warszawa,Śródmieście,ul. Nowy Świat,22
Warszawa,Śródmieście,ul. Nowy Świat,23
Warszawa,Śródmieście,ul. Nowy Świat,24
Warszawa,Śródmieście,ul. Nowy Świat,26
Warszawa,Śródmieście,ul. Nowy Świat,27
Warszawa,Śródmieście,ul. Nowy Świat,28
Warszawa,Śródmieście,ul. Nowy Świat,30
Warszawa,Śródmieście,ul. Nowy Świat,33
Warszawa,Śródmieście,ul. Nowy Świat,34
Warszawa,Śródmieście,ul. Nowy Świat,35
Warszawa,Śródmieście,ul. Nowy Świat,36
Warszawa,Śródmieście,ul. Nowy Świat,37
Warszawa,Śródmieście,ul. Nowy Świat,38
Warszawa,Śródmieście,ul. Nowy Świat,39
Warszawa,Śródmieście,ul. Nowy Świat,40
Warszawa,Śródmieście,ul. Nowy Świat,41
Warszawa,Śródmieście,ul. Nowy Świat,41A
Warszawa,Śródmieście,ul. Nowy Świat,43
Warszawa,Śródmieście,ul. Nowy Świat,44
Warszawa,Śródmieście,ul. Nowy Świat,45
Warszawa,Śródmieście,ul. Nowy Świat,46
Warszawa,Śródmieście,ul. Nowy Świat,47
Warszawa,Śródmieście,ul. Nowy Świat,47A
Warszawa,Śródmieście,ul. Nowy Świat,48
Warszawa,Śródmieście,ul. Nowy Świat,49
Warszawa,Śródmieście,ul. Nowy Świat,50
Warszawa,Śródmieście,ul. Nowy Świat,51
Warszawa,Śródmieście,ul. Nowy Świat,52
Warszawa,Śródmieście,ul. Nowy Świat,54/56
Warszawa,Śródmieście,ul. Nowy Świat,55
Warszawa,Śródmieście,ul. Nowy Świat,57
Warszawa,Śródmieście,ul. Nowy Świat,58
Warszawa,Śródmieście,ul. Nowy Świat,59
Warszawa,Śródmieście,ul. Nowy Świat,60
Warszawa,Śródmieście,ul. Nowy Świat,61
Warszawa,Śródmieście,ul. Nowy Świat,62
Warszawa,Śródmieście,ul. Nowy Świat,63
Warszawa,Śródmieście,ul. Nowy Świat,66
Warszawa,Śródmieście,ul. Nowy Świat,67
Warszawa,Śródmieście,ul. Nowy Świat,69
Warszawa,Śródmieście,ul. Nowy Świat,72
Warszawa,Śródmieście,ul. Oboźna,3
Warszawa,Śródmieście,ul. Oboźna,7
Warszawa,Śródmieście,ul. Oboźna,8
Warszawa,Śródmieście,ul. Oboźna,9
Warszawa,Śródmieście,ul. Oboźna,11
Warszawa,Śródmieście,ul. Okólnik,9
Warszawa,Śródmieście,ul. Okólnik,9A
Warszawa,Śródmieście,ul. Okólnik,11
Warszawa,Śródmieście,ul. Okólnik,11A
Warszawa,Śródmieście,ul. Okrąg,1
Warszawa,Śródmieście,ul. Okrąg,2
Warszawa,Śródmieście,ul. Okrąg,3A
Warszawa,Śródmieście,ul. Okrąg,3B
Warszawa,Śródmieście,ul. Okrąg,3C
Warszawa,Śródmieście,ul. Okrąg,3D
Warszawa,Śródmieście,ul. Okrąg,4
Warszawa,Śródmieście,ul. Okrąg,4A
Warszawa,Śródmieście,ul. Okrąg,5
Warszawa,Śródmieście,ul. Okrąg,6
Warszawa,Śródmieście,ul. Okrąg,6A
Warszawa,Śródmieście,ul. Okrąg,6C
Warszawa,Śródmieście,ul. Okrąg,08-X
Warszawa,Śródmieście,ul. Okrąg,8/10A
Warszawa,Śródmieście,ul. Okrąg,8/10B
Warszawa,Śródmieście,ul. Okrąg,12
Warszawa,Śródmieście,ul. Oleandrów,02-IV
Warszawa,Śródmieście,ul. Oleandrów,3
Warszawa,Śródmieście,ul. Oleandrów,4
Warszawa,Śródmieście,ul. Oleandrów,5
Warszawa,Śródmieście,ul. Oleandrów,7
Warszawa,Śródmieście,ul. Oleandrów,8
Warszawa,Śródmieście,ul. Ordynacka,9
Warszawa,Śródmieście,ul. Ordynacka,10-XII
Warszawa,Śródmieście,ul. Ordynacka,11
Warszawa,Śródmieście,ul. Ordynacka,13
Warszawa,Śródmieście,ul. Ordynacka,14
Warszawa,Śródmieście,ul. Orla,3
Warszawa,Śródmieście,ul. Orla,4
Warszawa,Śródmieście,ul. Orla,5
Warszawa,Śródmieście,ul. Orla,6
Warszawa,Śródmieście,ul. Orla,6A
Warszawa,Śródmieście,ul. Orla,6B
Warszawa,Śródmieście,ul. Orla,07-IX
Warszawa,Śródmieście,ul. Orla,8
Warszawa,Śródmieście,ul. Orla,11
Warszawa,Śródmieście,ul. Mieczysława Orłowicza,6
Warszawa,Śródmieście,ul. Mieczysława Orłowicza,8
Warszawa,Śródmieście,ul. Jana Pankiewicza,1
Warszawa,Śródmieście,ul. Jana Pankiewicza,3
Warszawa,Śródmieście,ul. Pańska,3
Warszawa,Śródmieście,ul. Pańska,5
Warszawa,Śródmieście,ul. Pańska,7
Warszawa,Śródmieście,ul. Parkowa,7A
Warszawa,Śródmieście,ul. Parkowa,9
Warszawa,Śródmieście,ul. Parkowa,11
Warszawa,Śródmieście,ul. Parkowa,13/17
Warszawa,Śródmieście,ul. Parkowa,19
Warszawa,Śródmieście,ul. Parkowa,21
Warszawa,Śródmieście,ul. Parkowa,21A
Warszawa,Śródmieście,ul. Parkowa,25
Warszawa,Śródmieście,ul. Pawia,4
Warszawa,Śródmieście,ul. Piekarska,2A
Warszawa,Śródmieście,ul. Piekarska,3
Warszawa,Śródmieście,ul. Piekarska,4
Warszawa,Śródmieście,ul. Piekarska,5
Warszawa,Śródmieście,ul. Piekarska,6
Warszawa,Śródmieście,ul. Piesza,1
Warszawa,Śródmieście,ul. Piękna,1B
Warszawa,Śródmieście,ul. Piękna,3
Warszawa,Śródmieście,ul. Piękna,07-IX
Warszawa,Śródmieście,ul. Piękna,11
Warszawa,Śródmieście,ul. Piękna,11A
Warszawa,Śródmieście,ul. Piękna,11B
Warszawa,Śródmieście,ul. Piękna,15
Warszawa,Śródmieście,ul. Piękna,16
Warszawa,Śródmieście,ul. Piękna,16A
Warszawa,Śródmieście,ul. Piękna,16B
Warszawa,Śródmieście,ul. Piękna,22
Warszawa,Śródmieście,ul. Piękna,24/26
Warszawa,Śródmieście,ul. Piękna,24/26A
Warszawa,Śródmieście,ul. Piękna,28/34
Warszawa,Śródmieście,ul. Piękna,28A
Warszawa,Śródmieście,ul. Piękna,31/37
Warszawa,Śródmieście,ul. Piękna,43
Warszawa,Śródmieście,ul. Piękna,44
Warszawa,Śródmieście,ul. Piękna,47
Warszawa,Śródmieście,ul. Piękna,52
Warszawa,Śródmieście,ul. Piękna,54
Warszawa,Śródmieście,ul. Piękna,56
Warszawa,Śródmieście,ul. Piękna,58
Warszawa,Śródmieście,ul. Piękna,64A
Warszawa,Śródmieście,ul. Piękna,66
Warszawa,Śródmieście,ul. Piękna,68A
Warszawa,Śródmieście,ul. Piwna,03-V
Warszawa,Śródmieście,ul. Piwna,4
Warszawa,Śródmieście,ul. Piwna,4A
Warszawa,Śródmieście,ul. Piwna,06-X
Warszawa,Śródmieście,ul. Piwna,7
Warszawa,Śródmieście,ul. Piwna,7A
Warszawa,Śródmieście,ul. Piwna,09-XI
Warszawa,Śródmieście,ul. Piwna,09-XI
Warszawa,Śródmieście,ul. Piwna,XII-14
Warszawa,Śródmieście,ul. Piwna,13
Warszawa,Śródmieście,ul. Piwna,15
Warszawa,Śródmieście,ul. Piwna,16/18
Warszawa,Śródmieście,ul. Piwna,17/19
Warszawa,Śródmieście,ul. Piwna,20/26
Warszawa,Śródmieście,ul. Piwna,21/23
Warszawa,Śródmieście,ul. Piwna,25
Warszawa,Śródmieście,ul. Piwna,27
Warszawa,Śródmieście,ul. Piwna,28/30
Warszawa,Śródmieście,ul. Piwna,29
Warszawa,Śródmieście,ul. Piwna,31/33
Warszawa,Śródmieście,ul. Piwna,34/36
Warszawa,Śródmieście,ul. Piwna,35/37
Warszawa,Śródmieście,ul. Piwna,38/38A
Warszawa,Śródmieście,ul. Piwna,39/41
Warszawa,Śródmieście,ul. Piwna,40/42
Warszawa,Śródmieście,ul. Piwna,43
Warszawa,Śródmieście,ul. Piwna,44
Warszawa,Śródmieście,ul. Piwna,45/47
Warszawa,Śródmieście,ul. Piwna,46
Warszawa,Śródmieście,ul. Piwna,49
Warszawa,Śródmieście,ul. Piwna,51/53
Warszawa,Śródmieście,Plac Bankowy,03-V
Warszawa,Śródmieście,Plac Grzybowski,2
Warszawa,Śródmieście,Plac Grzybowski,6
Warszawa,Śródmieście,Plac Grzybowski,7
Warszawa,Śródmieście,Plac Grzybowski,10
Warszawa,Śródmieście,Plac Jana Henryka Dąbrowskiego,02-IV
Warszawa,Śródmieście,Plac Jana Henryka Dąbrowskiego,3
Warszawa,Śródmieście,Plac Jana Henryka Dąbrowskiego,5
Warszawa,Śródmieście,Plac Jana Henryka Dąbrowskiego,7
Warszawa,Śródmieście,Plac Jana Henryka Dąbrowskiego,12
Warszawa,Śródmieście,Plac Konstytucji,1
Warszawa,Śródmieście,Plac Konstytucji,2
Warszawa,Śródmieście,Plac Konstytucji,3
Warszawa,Śródmieście,Plac Konstytucji,4
Warszawa,Śródmieście,Plac Konstytucji,5
Warszawa,Śródmieście,Plac Konstytucji,6
Warszawa,Śródmieście,Plac Mirowski,10
Warszawa,Śródmieście,Plac Mirowski,12
Warszawa,Śródmieście,Plac Mirowski,14
Warszawa,Śródmieście,Plac Na Rozdrożu,3
Warszawa,Śródmieście,Plac Powstańców Warszawy,1
Warszawa,Śródmieście,Plac Powstańców Warszawy,2
Warszawa,Śródmieście,Plac Powstańców Warszawy,9
Warszawa,Śródmieście,Plac Stanisława Małachowskiego,2
Warszawa,Śródmieście,Plac Teatralny,1
Warszawa,Śródmieście,Plac Trzech Krzyży,04-VI
Warszawa,Śródmieście,Plac Zamkowy,I-13
Warszawa,Śródmieście,Plac Zamkowy,8
Warszawa,Śródmieście,Plac Zamkowy,15/19
Warszawa,Śródmieście,Plac Zbawiciela,2
Warszawa,Śródmieście,Plac Zbawiciela,5
Warszawa,Śródmieście,Plac Żelaznej Bramy,1
Warszawa,Śródmieście,ul. Emilii Plater,7
Warszawa,Śródmieście,ul. Emilii Plater,8
Warszawa,Śródmieście,ul. Emilii Plater,09-XI
Warszawa,Śródmieście,ul. Emilii Plater,10
Warszawa,Śródmieście,ul. Emilii Plater,12
Warszawa,Śródmieście,ul. Emilii Plater,13
Warszawa,Śródmieście,ul. Emilii Plater,14
Warszawa,Śródmieście,ul. Emilii Plater,15
Warszawa,Śródmieście,ul. Emilii Plater,18
Warszawa,Śródmieście,ul. Emilii Plater,20
Warszawa,Śródmieście,ul. Emilii Plater,25
Warszawa,Śródmieście,ul. Emilii Plater,27
Warszawa,Śródmieście,ul. Emilii Plater,29
Warszawa,Śródmieście,ul. Emilii Plater,30
Warszawa,Śródmieście,ul. Emilii Plater,36
Warszawa,Śródmieście,ul. Emilii Plater,47
Warszawa,Śródmieście,ul. Emilii Plater,49
Warszawa,Śródmieście,ul. Emilii Plater,55
Warszawa,Śródmieście,ul. Podwale,3
Warszawa,Śródmieście,ul. Podwale,5
Warszawa,Śródmieście,ul. Podwale,9
Warszawa,Śródmieście,ul. Podwale,13/15
Warszawa,Śródmieście,ul. Podwale,17
Warszawa,Śródmieście,ul. Podwale,19
Warszawa,Śródmieście,ul. Podwale,29
Warszawa,Śródmieście,ul. Pokorna,2
Warszawa,Śródmieście,ul. Polna,3
Warszawa,Śródmieście,ul. Polna,3A
Warszawa,Śródmieście,ul. Polna,5
Warszawa,Śródmieście,ul. Polna,7
Warszawa,Śródmieście,ul. Polna,07-IX
Warszawa,Śródmieście,ul. Polna,7A
Warszawa,Śródmieście,ul. Polna,X-14
Warszawa,Śródmieście,ul. Polna,18/20
Warszawa,Śródmieście,ul. Polna,22
Warszawa,Śródmieście,ul. Polna,24
Warszawa,Śródmieście,ul. Polna,40
Warszawa,Śródmieście,ul. Polna,40
Warszawa,Śródmieście,ul. Polna,42
Warszawa,Śródmieście,ul. Polna,44
Warszawa,Śródmieście,ul. Polna,46
Warszawa,Śródmieście,ul. Polna,46A
Warszawa,Śródmieście,ul. Polna,46D
Warszawa,Śródmieście,ul. Polna,48
Warszawa,Śródmieście,ul. Polna,50
Warszawa,Śródmieście,ul. Polna,52
Warszawa,Śródmieście,ul. Polna,54
Warszawa,Śródmieście,ul. Ignacego Potockiego,4
Warszawa,Śródmieście,ul. Poznańska,3
Warszawa,Śródmieście,ul. Poznańska,5
Warszawa,Śródmieście,ul. Poznańska,06-VIII
Warszawa,Śródmieście,ul. Poznańska,06-VIII
Warszawa,Śródmieście,ul. Poznańska,7
Warszawa,Śródmieście,ul. Poznańska,11
Warszawa,Śródmieście,ul. Poznańska,12
Warszawa,Śródmieście,ul. Poznańska,13
Warszawa,Śródmieście,ul. Poznańska,14
Warszawa,Śródmieście,ul. Poznańska,15
Warszawa,Śródmieście,ul. Poznańska,16
Warszawa,Śródmieście,ul. Poznańska,21
Warszawa,Śródmieście,ul. Poznańska,21
Warszawa,Śródmieście,ul. Poznańska,23
Warszawa,Śródmieście,ul. Poznańska,24
Warszawa,Śródmieście,ul. Poznańska,37
Warszawa,Śródmieście,ul. Poznańska,38
Warszawa,Śródmieście,ul. Profesorska,3
Warszawa,Śródmieście,ul. Profesorska,4
Warszawa,Śródmieście,ul. Profesorska,6
Warszawa,Śródmieście,ul. Próżna,5
Warszawa,Śródmieście,ul. Próżna,10
Warszawa,Śródmieście,ul. Próżna,12
Warszawa,Śródmieście,ul. Bolesława Prusa,2
Warszawa,Śródmieście,ul. Przechodnia,2
Warszawa,Śródmieście,ul. Przemysłowa,31/33
Warszawa,Śródmieście,ul. Przemysłowa,34
Warszawa,Śródmieście,ul. Przemysłowa,35
Warszawa,Śródmieście,ul. Przemysłowa,36
Warszawa,Śródmieście,ul. Przemysłowa,38
Warszawa,Śródmieście,ul. Przyrynek,1
Warszawa,Śródmieście,ul. Przyrynek,2
Warszawa,Śródmieście,ul. Przyrynek,2
Warszawa,Śródmieście,ul. Przyrynek,03-V
Warszawa,Śródmieście,ul. Przyrynek,4
Warszawa,Śródmieście,ul. Przyrynek,6
Warszawa,Śródmieście,ul. Przyrynek,7
Warszawa,Śródmieście,ul. Przyrynek,8
Warszawa,Śródmieście,ul. Przyrynek,9
Warszawa,Śródmieście,ul. Przyrynek,10
Warszawa,Śródmieście,ul. Przyrynek,12
Warszawa,Śródmieście,ul. Przyrynek,14
Warszawa,Śródmieście,ul. Przyrynek,16
Warszawa,Śródmieście,ul. Przyrynek,18
Warszawa,Śródmieście,ul. Przyrynek,20
Warszawa,Śródmieście,ul. Przyrynek,22
Warszawa,Śródmieście,ul. Przyrynek,24
Warszawa,Śródmieście,ul. Przyrynek,26
Warszawa,Śródmieście,ul. Przyrynek,28
Warszawa,Śródmieście,ul. Ptasia,2
Warszawa,Śródmieście,ul. Ptasia,4
Warszawa,Śródmieście,ul. Ptasia,6
Warszawa,Śródmieście,ul. Radna,01-VII
Warszawa,Śródmieście,ul. Radna,02-IV
Warszawa,Śródmieście,ul. Radna,6
Warszawa,Śródmieście,ul. Radna,9
Warszawa,Śródmieście,ul. Radna,10
Warszawa,Śródmieście,ul. Radna,11
Warszawa,Śródmieście,ul. Radna,12
Warszawa,Śródmieście,ul. Radna,13
Warszawa,Śródmieście,ul. Radna,14
Warszawa,Śródmieście,ul. Radna,15
Warszawa,Śródmieście,ul. Radna,15A
Warszawa,Śródmieście,ul. Radna,17
Warszawa,Śródmieście,ul. Rajców,1
Warszawa,Śródmieście,ul. Rajców,2
Warszawa,Śródmieście,ul. Rajców,2A
Warszawa,Śródmieście,ul. Rajców,3
Warszawa,Śródmieście,ul. Rajców,4
Warszawa,Śródmieście,ul. Rajców,5
Warszawa,Śródmieście,ul. Rajców,6
Warszawa,Śródmieście,ul. Rajców,7
Warszawa,Śródmieście,ul. Rajców,8
Warszawa,Śródmieście,ul. Rajców,9
Warszawa,Śródmieście,ul. Rajców,11
Warszawa,Śródmieście,ul. Rajców,11
Warszawa,Śródmieście,ul. Rajców,13
Warszawa,Śródmieście,ul. Rajców,15
Warszawa,Śródmieście,ul. Rajców,17
Warszawa,Śródmieście,ul. Rajców,19
Warszawa,Śródmieście,ul. Rajców,21
Warszawa,Śródmieście,ul. Rajców,23
Warszawa,Śródmieście,ul. Rajców,25
Warszawa,Śródmieście,ul. Rozbrat,6
Warszawa,Śródmieście,ul. Rozbrat,8
Warszawa,Śródmieście,ul. Rozbrat,9
Warszawa,Śródmieście,ul. Rozbrat,X-14
Warszawa,Śródmieście,ul. Rozbrat,16/18
Warszawa,Śródmieście,ul. Rozbrat,20
Warszawa,Śródmieście,ul. Rozbrat,28/30
Warszawa,Śródmieście,ul. Rozbrat,32
Warszawa,Śródmieście,ul. Rozbrat,34/36
Warszawa,Śródmieście,ul. Rybaki,35
Warszawa,Śródmieście,ul. Rycerska,2
Warszawa,Śródmieście,ul. Rycerska,04-VI
Warszawa,Śródmieście,ul. Rycerska,08-X
Warszawa,Śródmieście,ul. Rycerska,12
Warszawa,Śródmieście,Rynek Nowego Miasta,1
Warszawa,Śródmieście,Rynek Nowego Miasta,2
Warszawa,Śródmieście,Rynek Nowego Miasta,3
Warszawa,Śródmieście,Rynek Nowego Miasta,4
Warszawa,Śródmieście,Rynek Nowego Miasta,5
Warszawa,Śródmieście,Rynek Nowego Miasta,2010-08-06
Warszawa,Śródmieście,Rynek Nowego Miasta,7
Warszawa,Śródmieście,Rynek Nowego Miasta,9
Warszawa,Śródmieście,Rynek Nowego Miasta,13/15
Warszawa,Śródmieście,Rynek Nowego Miasta,17
Warszawa,Śródmieście,Rynek Nowego Miasta,19
Warszawa,Śródmieście,Rynek Nowego Miasta,21/23
Warszawa,Śródmieście,Rynek Nowego Miasta,25
Warszawa,Śródmieście,Rynek Nowego Miasta,27
Warszawa,Śródmieście,Rynek Starego Miasta,01-III
Warszawa,Śródmieście,Rynek Starego Miasta,04-VI
Warszawa,Śródmieście,Rynek Starego Miasta,05-VII
Warszawa,Śródmieście,Rynek Starego Miasta,8
Warszawa,Śródmieście,Rynek Starego Miasta,2013-11-09
Warszawa,Śródmieście,Rynek Starego Miasta,10
Warszawa,Śródmieście,Rynek Starego Miasta,XII-14
Warszawa,Śródmieście,Rynek Starego Miasta,15
Warszawa,Śródmieście,Rynek Starego Miasta,16
Warszawa,Śródmieście,Rynek Starego Miasta,17
Warszawa,Śródmieście,Rynek Starego Miasta,19
Warszawa,Śródmieście,Rynek Starego Miasta,21/21A
Warszawa,Śródmieście,Rynek Starego Miasta,22/24
Warszawa,Śródmieście,Rynek Starego Miasta,23
Warszawa,Śródmieście,Rynek Starego Miasta,25
Warszawa,Śródmieście,Rynek Starego Miasta,26
Warszawa,Śródmieście,Rynek Starego Miasta,29/31
Warszawa,Śródmieście,ul. św. Franciszka Salezego,1
Warszawa,Śródmieście,ul. św. Franciszka Salezego,2
Warszawa,Śródmieście,ul. św. Franciszka Salezego,4
Warszawa,Śródmieście,ul. św. Franciszka Salezego,6
